,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1255,TFT6_Augment_HyperRoll,TFT6_Augment_ItemGrabBag1,TFT6_Augment_SalvageBin,1,"['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Chalice', 'TFT_Item_PowerGauntlet']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_RedBuff', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Quicksilver']","['TFT7_Yasuo', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuardianAngel', 'TFT_Item_TitansResolve']","['TFT7_Bard', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RecurveBow', 'noItems']","['TFT7_AurelionSol', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade', 'TFT_Item_Quicksilver']",,,,
1256,TFT7_Augment_WarriorTiamat,TFT6_Augment_Featherweights1,TFT7_Augment_MikaelsGift,7,"['TFT7_Sejuani', 3, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_UnstableConcoction', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Quicksilver']","['TFT7_Lillia', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_RedBuff', 'TFT_Item_HextechGunblade', 'TFT_Item_ZekesHerald']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']",,,,
1257,TFT6_Augment_TinyTitans,TFT6_Augment_TradeSectorPlus,TFT6_Augment_Diversify3,4,"['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_Morellonomicon', 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff']","['TFT7_Bard', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_RunaansHurricane', 'TFT_Item_NegatronCloak']","['TFT7_Shyvana', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge', 'TFT_Item_TitansResolve']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,
1258,TFT6_Augment_Featherweights1,TFT7_Augment_BestFriends1,TFT6_Augment_Featherweights3,4,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_TitansResolve', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_BFSword', 'TFT_Item_SeraphsEmbrace']",,,,
1259,TFT7_Augment_GuildTrait,TFT6_Augment_Weakspot,TFT7_Augment_SwiftshotPressTheAttack,7,"['TFT7_Sejuani', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge']","['TFT7_Ornn', 1, 'TFT_Item_BrambleVest', 'TFT_Item_WarmogsArmor', 'noItems']",,,,
1260,TFT6_Augment_FirstAidKit,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_PortableForge,1,"['TFT7_Nami', 3, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'TFT4_Item_OrnnAnimaVisage', 'TFT_Item_WarmogsArmor']","['TFT7_Talon', 1, 'TFT_Item_FrozenHeart', 'TFT_Item_GuardianAngel', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 2, 'noItems', 'noItems', 'noItems']",,,
1261,TFT7_Augment_PandorasBench,TFT6_Augment_JeweledLotus,TFT6_Augment_ComponentGrabBag,5,"['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 1, 'TFT_Item_Deathblade', 'TFT7_Item_WhispersEmblemItem', 'TFT_Item_GuardianAngel']","['TFT7_Neeko', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_UnstableConcoction', 'TFT_Item_SpearOfShojin']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_ZekesHerald']",,,,,
1262,TFT6_Augment_Weakspot,TFT6_Augment_Ascension,TFT7_Augment_DragonAlliance,7,"['TFT7_Nidalee', 3, 'TFT_Item_Quicksilver', 'TFT_Item_RapidFireCannon', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 1, 'TFT7_Item_GuardianEmblemItem', 'noItems', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_HextechGunblade', 'TFT_Item_UnstableConcoction']","['TFT7_DragonGold', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_ArchangelsStaff', 'TFT7_Item_ShimmerscaleGoldmancersStaff']",,,,,,
1263,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_FirstAidKit2,TFT7_Augment_JadeTrait,7,"['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster']","['TFT7_Anivia', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_Morellonomicon', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GargoyleStoneplate', 'noItems']",,,,
1264,TFT7_Augment_GuildTrait,TFT6_Augment_SecondWind1,TFT6_Augment_BlueBattery2,3,"['TFT7_Karma', 3, 'TFT_Item_PowerGauntlet', 'TFT_Item_PowerGauntlet', 'TFT_Item_ArchangelsStaff']","['TFT7_Ezreal', 3, 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff', 'TFT_Item_InfinityEdge']","['TFT7_Leona', 3, 'TFT_Item_RedBuff', 'TFT_Item_Redemption', 'TFT_Item_PowerGauntlet']","['TFT7_Taric', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_LastWhisper', 'noItems']",,,,,
1265,TFT6_Augment_PortableForge,TFT6_Augment_Featherweights1,TFT6_Augment_CyberneticShell2,2,"['TFT7_Thresh', 2, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_Jinx', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_Morellonomicon', 'TFT_Item_GuardianAngel']","['TFT7_Tristana', 3, 'TFT_Item_LastWhisper', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_UnstableConcoction']","['TFT7_Braum', 3, 'TFT4_Item_OrnnAnimaVisage', 'TFT_Item_DragonsClaw', 'TFT_Item_BrambleVest']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_InfinityEdge', 'noItems']","['TFT7_Sona', 2, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
1266,TFT6_Augment_Twins1,TFT7_Augment_LastStand,TFT7_Augment_GadgetExpert,3,"['TFT7_Twitch', 2, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_UnstableConcoction', 'TFT_Item_Deathblade', 'TFT_Item_RunaansHurricane']","['TFT7_Varus', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_ZekesHerald', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff', 'TFT_Item_FrozenHeart']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']",,,,,
1267,TFT7_Augment_AFK,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_AssassinEmblem,2,"['TFT7_Shen', 2, 'TFT_Item_Zephyr', 'TFT7_Item_AssassinEmblemItem', 'noItems']","['TFT7_Diana', 2, 'TFT_Item_IonicSpark', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT7_Item_AssassinEmblemItem', 'TFT_Item_Bloodthirster']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_AoShin', 1, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Pyke', 2, 'TFT_Item_GuardianAngel', 'TFT_Item_IonicSpark', 'TFT_Item_UnstableConcoction']",,,,,
1268,TFT7_Augment_CavalierTrait,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_PortableForge,8,"['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT4_Item_OrnnObsidianCleaver', 'TFT_Item_UnstableConcoction']","['TFT7_Ornn', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_TitanicHydra', 'TFT_Item_GiantsBelt']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,,
1269,TFT7_Augment_MageEmblem,TFT6_Augment_Diversify1,TFT6_Augment_SunfireBoard,4,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RecurveBow', 'TFT_Item_TitanicHydra']","['TFT7_Zoe', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_StatikkShiv']","['TFT7_AoShin', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin', 'TFT7_Item_MageEmblemItem']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
1270,TFT7_Augment_RagewingScorch,TFT7_Augment_RagewingEmblem,TFT6_Augment_Distancing2,8,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 1, 'TFT7_Item_RagewingEmblemItem', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RabadonsDeathcap', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge']","['TFT7_Shyvana', 1, 'TFT_Item_RedBuff', 'TFT_Item_Redemption', 'noItems']",,,,,
1271,TFT6_Augment_SunfireBoard,TFT7_Augment_AxiomArc1,TFT6_Augment_Diversify2,2,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_IonicSpark', 'TFT_Item_TitansResolve', 'TFT_Item_BrambleVest']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']","['TFT7_Zoe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_Quicksilver']","['TFT7_Soraka', 2, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SeraphsEmbrace']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
1272,TFT6_Augment_TomeOfTraits1,TFT6_Augment_RadiantRelics,TFT7_Augment_MirageEmblem,8,"['TFT7_Shen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 1, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_RedBuff', 'TFT5_Item_WarmogsArmorRadiant', 'TFT_Item_GargoyleStoneplate']","['TFT7_DragonBlue', 1, 'TFT7_Item_DragonmancerEmblemItem', 'TFT_Item_JeweledGauntlet', 'TFT_Item_RecurveBow']",,,,,,
1273,TFT7_Augment_MysticTrait,TFT6_Augment_FirstAidKit,TFT7_Augment_MageEmblem,1,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT7_Item_MageEmblemItem', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_RedBuff', 'TFT_Item_ZekesHerald', 'TFT_Item_Zephyr']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'TFT_Item_TitansResolve']","['TFT7_Sona', 2, 'TFT7_Item_MageEmblemItem', 'TFT_Item_UnstableConcoction', 'TFT_Item_StatikkShiv']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
1274,TFT6_Augment_CelestialBlessing2,TFT7_Augment_BandOfThieves1,TFT6_Augment_BlueBattery2,3,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_SparringGloves', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_TitanicHydra', 'TFT_Item_TitansResolve']","['TFT7_Ornn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Morellonomicon', 'TFT_Item_GuardianAngel']","['TFT7_Zoe', 1, 'TFT7_Item_GuildEmblemItem', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_RabadonsDeathcap']","['TFT7_AoShin', 1, 'TFT_Item_Quicksilver', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_SpearOfShojin']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
1275,TFT7_Augment_JadeEternalProtection,TFT6_Augment_PandorasItems,TFT7_Augment_MysticTrait,4,"['TFT7_Nami', 2, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Gnar', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff', 'TFT_Item_Morellonomicon']","['TFT7_Neeko', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']","['TFT7_Yasuo', 1, 'TFT_Item_Deathblade', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']",,,,
1276,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_TomeOfTraits2,TFT7_Augment_CavalierEmblem,8,"['TFT7_Sejuani', 2, 'TFT7_Item_GuardianEmblemItem', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'TFT7_Item_AssassinEmblemItem', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT7_Item_CavalierEmblemItem', 'noItems', 'noItems']","['TFT7_Braum', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT7_Item_AssassinEmblemItem', 'TFT_Item_RunaansHurricane', 'TFT_Item_InfinityEdge']","['TFT7_Diana', 2, 'TFT_Item_IonicSpark', 'TFT7_Item_CavalierEmblemItem', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_RapidFireCannon', 'TFT7_Item_ScalescornEmblemItem', 'TFT_Item_RunaansHurricane']",,,,,
1277,TFT6_Augment_FirstAidKit,TFT6_Augment_ComponentGrabBag,TFT6_Augment_SecondWind2,3,"['TFT7_Heimerdinger', 2, 'TFT7_Item_MysticEmblemItem', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_Deathblade', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RunaansHurricane', 'TFT_Item_Quicksilver']","['TFT7_Neeko', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_Redemption', 'TFT_Item_WarmogsArmor']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
1278,TFT7_Augment_SwiftshotPressTheAttack,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_SecondWind1,5,"['TFT7_Karma', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Leona', 3, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Quicksilver']","['TFT7_Taric', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_RunaansHurricane', 'TFT7_Item_ShimmerscaleGamblersBlade']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']",,,,
1279,TFT6_Augment_RadiantRelics,TFT6_Augment_TinyTitans,TFT6_Augment_Ascension,1,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_StatikkShiv', 'TFT_Item_MadredsBloodrazor']","['TFT7_Hecarim', 2, 'TFT_Item_SeraphsEmbrace', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest']","['TFT7_Yasuo', 2, 'TFT_Item_GuardianAngel', 'TFT_Item_Quicksilver', 'TFT_Item_FrozenHeart']","['TFT7_Shyvana', 2, 'TFT5_Item_MorellonomiconRadiant', 'TFT_Item_Bloodthirster', 'TFT_Item_MadredsBloodrazor']","['TFT7_Soraka', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']",,,,
1280,TFT6_Augment_PortableForge,TFT6_Augment_ItemGrabBag1,TFT7_Augment_MageEmblem,6,"['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT4_Item_OrnnAnimaVisage', 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate']","['TFT7_Ornn', 2, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_AoShin', 1, 'TFT_Item_SpearOfShojin', 'TFT7_Item_MageEmblemItem', 'TFT_Item_JeweledGauntlet']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
1281,TFT6_Augment_SunfireBoard,TFT6_Augment_RadiantRelics,TFT6_Augment_ComponentGrabBag,1,"['TFT7_Yone', 2, 'TFT5_Item_GuinsoosRagebladeRadiant', 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Redemption', 'TFT_Item_WarmogsArmor']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_AoShin', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SpearOfShojin']","['TFT7_Soraka', 1, 'TFT_Item_StatikkShiv', 'TFT_Item_JeweledGauntlet', 'noItems']",,,,,
1282,TFT6_Augment_LudensEcho1,TFT7_Augment_MageTrait,TFT7_Augment_FirstAidKit2,8,"['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_JeweledGauntlet', 'TFT7_Item_MageEmblemItem', 'TFT_Item_SpearOfShojin']","['TFT7_Neeko', 2, 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade']",,,,,,
1283,TFT6_Augment_RadiantRelics,TFT6_Augment_CyberneticShell3,TFT6_Augment_ItemGrabBag2,7,"['TFT7_Heimerdinger', 1, 'TFT_Item_Shroud', 'TFT_Item_BFSword', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT5_Item_ThiefsGlovesRadiant', 'TFT5_Item_DeathbladeRadiant', 'TFT5_Item_ZephyrRadiant']","['TFT7_DragonPurple', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge', 'TFT_Item_TitansResolve']","['TFT7_Sona', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_Chalice', 'TFT_Item_ZekesHerald', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,,
1284,TFT6_Augment_SecondWind2,TFT6_Augment_ComponentGrabBag,TFT7_Augment_UrfsGrabBag1,2,"['TFT7_Gnar', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_Redemption', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_Morellonomicon', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_TitanicHydra', 'TFT_Item_WarmogsArmor']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']","['TFT7_Zoe', 1, 'TFT_Item_RapidFireCannon', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'TFT7_Item_MysticEmblemItem', 'noItems', 'noItems']",,,,
1285,TFT6_Augment_SecondWind1,TFT6_Augment_Recombobulator,TFT7_Augment_FirstAidKit2,8,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_TitanicHydra', 'noItems']","['TFT7_Xayah', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT_Item_InfinityEdge']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_TearOfTheGoddess', 'noItems', 'noItems']",,,,,,
