,0,1,2,3,4,5,6,7,8,9,10,11,12,13
94,TFT6_Augment_TradeSector,TFT6_Augment_GrandGambler,TFT6_Augment_BlueBattery2,5,"['TFT7_Heimerdinger', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 3, 'TFT7_Item_MageEmblemItem', 'TFT_Item_InfinityEdge', 'noItems']","['TFT7_Lulu', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'TFT_Item_RedBuff']","['TFT7_Zoe', 1, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
95,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_TinyTitans,TFT7_Augment_DragonHorde,4,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_RecurveBow', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_IonicSpark', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_UnstableConcoction', 'TFT_Item_InfinityEdge']","['TFT7_Sona', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_Morellonomicon', 'TFT_Item_ArchangelsStaff']","['TFT7_Yasuo', 1, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_Deathblade', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
96,TFT7_Augment_CavalierEmblem,TFT6_Augment_CelestialBlessing1,TFT6_Augment_SunfireBoard,3,"['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_GargoyleStoneplate', 'TFT7_Item_CavalierEmblemItem', 'noItems']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_JeweledGauntlet', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_AoShin', 2, 'TFT_Item_GuardianAngel', 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff']","['TFT7_Pyke', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_TitansResolve', 'TFT_Item_Shroud']","['TFT7_Soraka', 2, 'noItems', 'noItems', 'noItems']",,
97,TFT6_Augment_LudensEcho1,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_HighEndShopping,1,"['TFT7_Sejuani', 1, 'TFT_Item_ZekesHerald', 'TFT_Item_PowerGauntlet', 'noItems']","['TFT7_Yone', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'TFT_Item_JeweledGauntlet', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Yasuo', 2, 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_IonicSpark', 'TFT_Item_SeraphsEmbrace']",,,
98,TFT7_Augment_ClutteredMind,TFT7_Augment_DragonAlliance,TFT7_Augment_GuardianEmblem,3,"['TFT7_Neeko', 2, 'TFT7_Item_AssassinEmblemItem', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT7_Item_ShimmerscaleDiamondHands', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_IonicSpark']","['TFT7_AoShin', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Shyvana', 2, 'TFT7_Item_GuardianEmblemItem', 'TFT_Item_TitansResolve', 'TFT_Item_Morellonomicon']","['TFT7_Soraka', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_StatikkShiv', 'noItems']",,,,
99,TFT6_Augment_ItemGrabBag1,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_GuildGearUpgrades,3,"['TFT7_Skarner', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sejuani', 3, 'TFT_Item_RedBuff', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Redemption']","['TFT7_Twitch', 3, 'TFT_Item_InfinityEdge', 'TFT_Item_Quicksilver', 'TFT_Item_UnstableConcoction']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor', 'noItems']","['TFT7_Xayah', 1, 'noItems', 'noItems', 'noItems']",,
100,TFT6_Augment_TrueTwos,TFT6_Augment_Ascension,TFT6_Augment_ThrillOfTheHunt2,7,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_RedBuff', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate']","['TFT7_AoShin', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'TFT_Item_JeweledGauntlet']","['TFT7_Soraka', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
101,TFT6_Augment_Weakspot,TFT6_Augment_VerdantVeil,TFT6_Augment_CyberneticUplink1,5,"['TFT7_Jinx', 2, 'TFT_Item_RunaansHurricane', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sona', 2, 'TFT_Item_Zephyr', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_Morellonomicon']","['TFT7_DragonGold', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_WarmogsArmor', 'TFT_Item_FrozenHeart']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
102,TFT7_Augment_ClutteredMind,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_PortableForge,1,"['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor', 'TFT_Item_FrozenHeart']","['TFT7_Xayah', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_Quicksilver', 'TFT_Item_Deathblade']","['TFT7_Yasuo', 2, 'TFT_Item_GuardianAngel', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_TitansResolve', 'TFT4_Item_OrnnMuramana']","['TFT7_Soraka', 2, 'noItems', 'noItems', 'noItems']",,
103,TFT7_Augment_GuardianHeroicPresence,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_TomeOfTraits1,7,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Taric', 2, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster', 'TFT_Item_RapidFireCannon']","['TFT7_Braum', 3, 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Olaf', 3, 'TFT_Item_ZekesHerald', 'TFT_Item_Bloodthirster', 'TFT7_Item_MirageEmblemItem']",,,,
104,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_PandorasBench,TFT6_Augment_PortableForge,7,"['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_RecurveBow', 'TFT_Item_MadredsBloodrazor']","['TFT7_DragonPurple', 2, 'TFT4_Item_OrnnObsidianCleaver', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
105,TFT7_Augment_CannoneerHotShot,TFT6_Augment_Electrocharge3,TFT6_Augment_VerdantVeil,2,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_StatikkShiv', 'TFT_Item_MadredsBloodrazor']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_UnstableConcoction', 'TFT_Item_TitansResolve']","['TFT7_Sona', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_StatikkShiv', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_JeweledGauntlet', 'TFT_Item_RabadonsDeathcap']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
106,TFT6_Augment_FirstAidKit,TFT7_Augment_BruiserEmblem,TFT6_Augment_Ascension,6,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_Deathblade', 'TFT_Item_RedBuff', 'TFT_Item_RunaansHurricane']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver']","['TFT7_Sona', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT7_Item_BruiserEmblemItem', 'TFT_Item_FrozenHeart', 'TFT_Item_HextechGunblade']",,,
107,TFT7_Augment_JadeTrait,TFT6_Augment_CelestialBlessing2,TFT6_Augment_BlueBattery2,2,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 1, 'TFT_Item_PowerGauntlet', 'TFT_Item_TitanicHydra', 'TFT_Item_Morellonomicon']","['TFT7_DragonPurple', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Yasuo', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_LastWhisper', 'TFT_Item_BrambleVest']","['TFT7_Soraka', 2, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']",,,
108,TFT6_Augment_SecondWind2,TFT6_Augment_Electrocharge3,TFT7_Augment_BestFriends3,6,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_UnstableConcoction', 'TFT_Item_RabadonsDeathcap']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver']","['TFT7_Ornn', 2, 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor', 'noItems']",,
109,TFT6_Augment_ItemGrabBag1,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_BlueBattery2,8,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'TFT7_Item_MageEmblemItem', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_Quicksilver', 'TFT_Item_SpearOfShojin', 'TFT_Item_MadredsBloodrazor']","['TFT7_Sylas', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RunaansHurricane', 'TFT_Item_ArchangelsStaff']","['TFT7_Illaoi', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_ArchangelsStaff', 'TFT_Item_Morellonomicon']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
110,TFT6_Augment_BlueBattery2,TFT6_Augment_FirstAidKit,TFT6_Augment_ThrillOfTheHunt1,3,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 1, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_ZekesHerald', 'TFT_Item_Chalice']","['TFT7_Corki', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_TitansResolve', 'TFT_Item_TitansResolve']","['TFT7_Yasuo', 2, 'TFT_Item_Quicksilver', 'TFT_Item_UnstableConcoction', 'TFT_Item_InfinityEdge']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
111,TFT6_Augment_SunfireBoard,TFT6_Augment_Electrocharge2,TFT7_Augment_UrfsGrabBag1,8,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 1, 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_Ornn', 1, 'TFT7_Item_CavalierEmblemItem', 'noItems', 'noItems']","['TFT7_AoShin', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_SpearOfShojin', 'TFT_Item_HextechGunblade']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
112,TFT6_Augment_Electrocharge2,TFT7_Augment_AxiomArc2,TFT7_Augment_UrfsGrabBag1,7,"['TFT7_Ryze', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RapidFireCannon', 'TFT_Item_Bloodthirster']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 1, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_RedBuff', 'TFT7_Item_CavalierEmblemItem', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_AoShin', 1, 'TFT_Item_Quicksilver', 'TFT_Item_SpearOfShojin', 'TFT_Item_HextechGunblade']",,,
113,TFT6_Augment_Electrocharge2,TFT7_Augment_BruiserTrait,TFT7_Augment_BestFriends2,6,"['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_DragonPurple', 2, 'TFT_Item_RapidFireCannon', 'TFT_Item_Deathblade', 'TFT_Item_TitansResolve']","['TFT7_Ornn', 2, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_MadredsBloodrazor', 'noItems']",,,
114,TFT6_Augment_TomeOfTraits1,TFT6_Augment_TinyTitans,TFT7_Augment_PandorasBench,6,"['TFT7_Sett', 2, 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT_Item_StatikkShiv', 'TFT7_Item_ShimmerscaleGoldmancersStaff']","['TFT7_Volibear', 2, 'TFT_Item_TitansResolve', 'TFT7_Item_ShimmerscaleGamblersBlade', 'noItems']","['TFT7_DragonGold', 2, 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GargoyleStoneplate']","['TFT7_Zoe', 2, 'TFT7_Item_ShimmerscaleCrownOfChampions', 'TFT_Item_SpearOfShojin', 'TFT7_Item_ShimmerscaleDiamondHands']","['TFT7_Bard', 2, 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems', 'noItems']",,,
115,TFT6_Augment_Weakspot,TFT6_Augment_FirstAidKit,TFT6_Augment_TomeOfTraits1,5,"['TFT7_Sett', 3, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Kayn', 2, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT7_Item_GuildEmblemItem', 'TFT_Item_Deathblade', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_RedBuff', 'noItems']",,
116,TFT7_Augment_BestFriends2,TFT6_Augment_PandorasItems,TFT6_Augment_Meditation2,1,"['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_GiantsBelt', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_FrozenHeart', 'TFT7_Item_RevelEmblemItem', 'TFT_Item_Zephyr']","['TFT7_Corki', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_HextechGunblade', 'TFT_Item_GuinsoosRageblade']","['TFT7_DragonPurple', 2, 'TFT_Item_Quicksilver', 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
117,TFT6_Augment_PortableForge,TFT7_Augment_JadeEmblem,TFT6_Augment_ForceOfNature,4,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 1, 'TFT_Item_NeedlesslyLargeRod', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT4_Item_OrnnAnimaVisage', 'TFT_Item_RedBuff', 'noItems']","['TFT7_Xayah', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_PowerGauntlet', 'TFT7_Item_JadeEmblemItem', 'noItems']","['TFT7_Zoe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_Morellonomicon']","['TFT7_Pyke', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_SpearOfShojin', 'noItems']",
118,TFT6_Augment_Electrocharge3,TFT6_Augment_Ascension,TFT6_Augment_BandOfThieves2,5,"['TFT7_Vladimir', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_Chalice', 'TFT_Item_PowerGauntlet']","['TFT7_Skarner', 3, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_TitansResolve', 'TFT_Item_MadredsBloodrazor']","['TFT7_Twitch', 2, 'TFT_Item_LastWhisper', 'TFT_Item_Deathblade', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_StatikkShiv']","['TFT7_Illaoi', 3, 'TFT_Item_Redemption', 'TFT_Item_BrambleVest', 'TFT_Item_Quicksilver']",,,
119,TFT6_Augment_PortableForge,TFT6_Augment_ItemGrabBag2,noAugments,8,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Karma', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Karma', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']",,,,
120,TFT7_Augment_GuildEmblem,TFT6_Augment_ItemGrabBag2,TFT6_Augment_CelestialBlessing1,5,"['TFT7_Sejuani', 2, 'TFT_Item_TitanicHydra', 'noItems', 'noItems']","['TFT7_Twitch', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_Chalice', 'TFT_Item_Chalice']","['TFT7_Xayah', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuardianAngel', 'TFT_Item_MadredsBloodrazor']","['TFT7_Yasuo', 1, 'TFT_Item_TitansResolve', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_RedBuff', 'TFT_Item_Bloodthirster', 'TFT7_Item_GuildEmblemItem']",,
121,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_CavalierEmblem,TFT7_Augment_FirstAidKit2,4,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor', 'TFT_Item_Quicksilver']","['TFT7_Hecarim', 1, 'TFT7_Item_MirageEmblemItem', 'TFT_Item_ZekesHerald', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade']","['TFT7_Yasuo', 1, 'TFT_Item_GuardianAngel', 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_InfinityEdge']",,
122,TFT6_Augment_CyberneticShell1,TFT7_Augment_MirageTrait,TFT6_Augment_CelestialBlessing2,4,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff']","['TFT7_Yasuo', 1, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_GuardianAngel', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_TearOfTheGoddess', 'noItems', 'noItems']",,,
123,TFT7_Augment_ShimmerscaleEmblem,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_MageEmblem,7,"['TFT7_Vladimir', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'TFT7_Item_GuardianEmblemItem', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_StatikkShiv', 'noItems']","['TFT7_Yasuo', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_AurelionSol', 2, 'TFT_Item_JeweledGauntlet', 'TFT7_Item_MageEmblemItem', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
124,TFT6_Augment_BandOfThieves2,TFT7_Augment_BestFriends3,TFT6_Augment_CyberneticUplink2,1,"['TFT7_Sejuani', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RunaansHurricane', 'TFT_Item_SeraphsEmbrace']","['TFT7_Yone', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_JeweledGauntlet', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_SeraphsEmbrace', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Yasuo', 2, 'TFT_Item_Bloodthirster', 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_StatikkShiv']","['TFT7_Soraka', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_ArchangelsStaff', 'TFT_Item_Morellonomicon']",,,
