,0,1,2,3,4,5,6,7,8,9,10,11,12,13
299,TFT6_Augment_Electrocharge1,TFT6_Augment_Diversify3,TFT6_Augment_ForceOfNature,4,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_ZekesHerald', 'TFT7_Item_MageEmblemItem', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet', 'TFT_Item_Quicksilver']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_TitansResolve', 'TFT_Item_RedBuff']","['TFT7_Pyke', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
300,TFT7_Augment_GuardianHeroicPresence,TFT6_Augment_Ascension,TFT6_Augment_ForceOfNature,7,"['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 3, 'TFT_Item_Deathblade', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_LastWhisper']","['TFT7_Braum', 2, 'TFT_Item_ChainVest', 'TFT_Item_TitansResolve', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_GuardianAngel', 'TFT_Item_InfinityEdge']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
301,TFT6_Augment_CelestialBlessing1,TFT6_Augment_CyberneticUplink1,TFT6_Augment_VerdantVeil,6,"['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_RapidFireCannon', 'TFT_Item_LocketOfTheIronSolari', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_BrambleVest', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_ZekesHerald', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_AurelionSol', 1, 'TFT_Item_Zephyr', 'TFT_Item_UnstableConcoction', 'TFT_Item_ArchangelsStaff']",,,
302,TFT7_Augment_ShimmerscaleTrait2,TFT6_Augment_CelestialBlessing1,TFT7_Augment_UrfsGrabBag1,5,"['TFT7_Aatrox', 2, 'TFT7_Item_ShimmerscaleDeterminedInvestor_HR', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_PowerGauntlet', 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT_Item_MadredsBloodrazor']","['TFT7_Volibear', 1, 'TFT_Item_TitansResolve', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_IonicSpark']","['TFT7_Corki', 1, 'TFT7_Item_ShimmerscaleDravensAxe_HR', 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT_Item_GuinsoosRageblade']","['TFT7_DragonGold', 1, 'TFT_Item_GargoyleStoneplate', 'TFT7_Item_ShimmerscaleMogulsMail_HR', 'TFT_Item_DragonsClaw']","['TFT7_Yasuo', 1, 'TFT7_Item_ShimmerscaleCrownOfChampions', 'TFT7_Item_ShimmerscaleGamblersBlade_HR', 'TFT_Item_RedBuff']",,,
303,TFT7_Augment_WarriorTrait,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_BestFriends2,3,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_Redemption', 'TFT_Item_IonicSpark']","['TFT7_DragonBlue', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff']","['TFT7_Yasuo', 2, 'TFT_Item_Bloodthirster', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']",,,
304,TFT7_Augment_DragonmancerEmblem,TFT7_Augment_WhispersTrait,TFT7_Augment_BandOfThieves1,4,"['TFT7_Taric', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sylas', 2, 'TFT7_Item_DragonmancerEmblemItem', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver']","['TFT7_DragonPurple', 2, 'TFT7_Item_DragonmancerEmblemItem', 'TFT_Item_GuardianAngel', 'TFT_Item_Bloodthirster']","['TFT7_Yasuo', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_StatikkShiv', 'noItems']",,,
305,TFT6_Augment_HyperRoll,TFT6_Augment_CelestialBlessing2,TFT6_Augment_TomeOfTraits1,7,"['TFT7_Aatrox', 2, 'TFT_Item_Quicksilver', 'TFT_Item_HextechGunblade', 'TFT_Item_UnstableConcoction']","['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_HextechGunblade', 'TFT_Item_RapidFireCannon']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_ZekesHerald', 'TFT7_Item_MirageEmblemItem', 'noItems']",,,,
306,TFT7_Augment_RevelTrait,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_ThinkFast,6,"['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TahmKench', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_InfinityEdge', 'TFT_Item_LastWhisper']","['TFT7_Ornn', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_DragonsClaw', 'TFT_Item_GargoyleStoneplate']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 2, 'TFT_Item_SparringGloves', 'TFT_Item_GuinsoosRageblade', 'noItems']",,
307,TFT6_Augment_SalvageBin,TFT6_Augment_ComponentGrabBag,TFT7_Augment_PandorasBench,7,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_TearOfTheGoddess', 'TFT_Item_HextechGunblade']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RunaansHurricane', 'TFT_Item_Deathblade']","['TFT7_Illaoi', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor']",,,
308,TFT7_Augment_AssassinTrait,TFT7_Augment_ClutteredMind,TFT6_Augment_PortableForge,8,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver', 'TFT_Item_JeweledGauntlet']","['TFT7_Hecarim', 2, 'TFT_Item_Morellonomicon', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster']","['TFT7_Ornn', 2, 'TFT4_Item_OrnnAnimaVisage', 'TFT_Item_RedBuff', 'noItems']",,
309,TFT7_Augment_GuildGearUpgrades,TFT6_Augment_FirstAidKit,TFT7_Augment_GuildEmblem,8,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'TFT7_Item_GuildEmblemItem', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_HextechGunblade', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_IonicSpark', 'TFT_Item_RedBuff', 'noItems']",,,
310,TFT6_Augment_JeweledLotus,TFT6_Augment_Ascension,TFT6_Augment_ComponentGrabBag,6,"['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_IonicSpark', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Elise', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade']","['TFT7_Yasuo', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_StatikkShiv', 'TFT_Item_Deathblade']","['TFT7_Pyke', 1, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']",,,
311,TFT6_Augment_ItemGrabBag2,TFT6_Augment_Diversify1,TFT6_Augment_ThrillOfTheHunt2,7,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff', 'TFT_Item_Shroud']","['TFT7_Talon', 1, 'TFT_Item_Quicksilver', 'TFT_Item_StatikkShiv', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']",,
312,TFT6_Augment_PandorasItems,TFT6_Augment_FuturePeepers,TFT6_Augment_CelestialBlessing2,5,"['TFT7_Thresh', 1, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Diana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT7_Item_ShimmerscaleHeartOfGold', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_ForceOfNature', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor']","['TFT7_Bard', 1, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_Chalice', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_ArchangelsStaff']",,
313,TFT6_Augment_ClearMind,TFT6_Augment_ComponentGrabBag,TFT6_Augment_WindfallPlusPlus,3,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_Quicksilver', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_InfinityEdge', 'TFT_Item_Bloodthirster']","['TFT7_Pyke', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_RabadonsDeathcap', 'noItems']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,
314,TFT6_Augment_PortableForge,TFT6_Augment_ComponentGrabBag,TFT6_Augment_CelestialBlessing2,5,"['TFT7_TahmKench', 2, 'TFT4_Item_OrnnRanduinsSanctum', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_Shen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor']","['TFT7_DragonPurple', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Bloodthirster']","['TFT7_Bard', 1, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_JeweledGauntlet', 'TFT_Item_NeedlesslyLargeRod']",,,
315,TFT6_Augment_SecondWind1,TFT6_Augment_BlueBattery2,TFT6_Augment_ThrillOfTheHunt2,2,"['TFT7_Vladimir', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate']","['TFT7_Skarner', 3, 'TFT_Item_NegatronCloak', 'TFT7_Item_MysticEmblemItem', 'noItems']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Deathblade', 'TFT_Item_Zephyr']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw', 'TFT_Item_BrambleVest']","['TFT7_AurelionSol', 2, 'TFT_Item_UnstableConcoction', 'TFT7_Item_MageEmblemItem', 'noItems']",,
316,TFT6_Augment_RichGetRicher,TFT6_Augment_ComponentGrabBag,TFT7_Augment_BigFriend2,3,"['TFT7_Thresh', 1, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Shen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_HextechGunblade', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_MadredsBloodrazor']","['TFT7_Ornn', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_RedBuff', 'noItems']","['TFT7_Yasuo', 2, 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT_Item_UnstableConcoction', 'TFT_Item_GuardianAngel']","['TFT7_Pyke', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_StatikkShiv', 'TFT_Item_UnstableConcoction']",,
317,TFT6_Augment_CyberneticImplants1,TFT6_Augment_CelestialBlessing1,TFT6_Augment_VerdantVeil,7,"['TFT7_Gnar', 2, 'TFT_Item_ZekesHerald', 'TFT7_Item_MysticEmblemItem', 'noItems']","['TFT7_Gnar', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_Morellonomicon', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_DragonGreen', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_MadredsBloodrazor', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']",,,,
318,TFT7_Augment_FirstAidKit2,TFT7_Augment_MageEmblem2,TFT7_Augment_MageEmblem,6,"['TFT7_Nami', 2, 'TFT_Item_Deathblade', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RecurveBow', 'TFT_Item_UnstableConcoction']","['TFT7_Ryze', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin', 'TFT_Item_ZekesHerald']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_LastWhisper', 'TFT7_Item_MageEmblemItem', 'TFT_Item_InfinityEdge']",,
319,TFT7_Augment_GuildEmblem,TFT7_Augment_AxiomArc2,TFT7_Augment_GuildGearUpgrades,5,"['TFT7_Sejuani', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'TFT_Item_SparringGloves', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'TFT7_Item_GuildEmblemItem', 'TFT_Item_FrozenHeart', 'TFT_Item_BrambleVest']","['TFT7_Talon', 2, 'TFT_Item_RapidFireCannon', 'TFT_Item_InfinityEdge', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']",,
320,TFT6_Augment_PortableForge,TFT6_Augment_ItemGrabBag2,TFT6_Augment_BlueBattery2,5,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_HextechGunblade']","['TFT7_Sylas', 1, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Morellonomicon', 'noItems']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT4_Item_OrnnDeathsDefiance', 'TFT_Item_WarmogsArmor', 'TFT_Item_TitansResolve']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
321,TFT7_Augment_MysticTrait,TFT7_Augment_BestFriends2,TFT7_Augment_AstralIntercosmicGifts,3,"['TFT7_Nami', 3, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_Morellonomicon', 'noItems']","['TFT7_Qiyana', 2, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 2, 'TFT_Item_RunaansHurricane', 'TFT_Item_Deathblade', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff']","['TFT7_Talon', 2, 'TFT_Item_Quicksilver', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']",,,
322,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_PandorasItems,TFT7_Augment_SwiftshotEmblem,6,"['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Varus', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RunaansHurricane', 'TFT_Item_Deathblade']","['TFT7_Illaoi', 3, 'TFT7_Item_SwiftshotEmblemItem', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_DragonGold', 2, 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']",,,
323,TFT6_Augment_ItemGrabBag1,TFT7_Augment_AxiomArc2,TFT7_Augment_UrfsGrabBag1,1,"['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_RedBuff', 'TFT_Item_FrozenHeart']","['TFT7_Ornn', 1, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_RunaansHurricane', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_JeweledGauntlet', 'TFT_Item_UnstableConcoction', 'noItems']","['TFT7_Bard', 2, 'TFT_Item_Chalice', 'TFT_Item_Chalice', 'noItems']","['TFT7_AoShin', 2, 'TFT_Item_SpearOfShojin', 'TFT7_Item_MageEmblemItem', 'TFT_Item_JeweledGauntlet']",,,
324,TFT6_Augment_MaxLevel10,TFT6_Augment_ItemGrabBag1,TFT7_Augment_SwiftshotPressTheAttack,4,"['TFT7_Sejuani', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_ArchangelsStaff', 'TFT_Item_InfinityEdge']","['TFT7_Xayah', 2, 'TFT_Item_Quicksilver', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade']","['TFT7_Ornn', 2, 'TFT_Item_RedBuff', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_TitansResolve']","['TFT7_Yasuo', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_MadredsBloodrazor', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']",
325,TFT7_Augment_MageConference,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_JeweledLotus,1,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_PowerGauntlet', 'TFT_Item_LocketOfTheIronSolari', 'noItems']","['TFT7_Sylas', 3, 'TFT_Item_RedBuff', 'TFT_Item_TitansResolve', 'TFT_Item_WarmogsArmor']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_RapidFireCannon', 'TFT_Item_SeraphsEmbrace', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_AoShin', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_GuinsoosRageblade']","['TFT7_Pyke', 2, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_InfinityEdge', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
326,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_BestFriends2,TFT6_Augment_JeweledLotus,2,"['TFT7_Leona', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT7_Item_MirageEmblemItem', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff']","['TFT7_Yasuo', 1, 'TFT_Item_TitansResolve', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_BrambleVest']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']",,,
327,TFT7_Augment_AstralIntercosmicGifts,TFT6_Augment_SunfireBoard,TFT6_Augment_ComponentGrabBag,8,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_BrambleVest', 'TFT_Item_Zephyr', 'TFT_Item_FrozenHeart']","['TFT7_Hecarim', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_GiantsBelt', 'TFT_Item_Zephyr']","['TFT7_Sona', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_TearOfTheGoddess', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_HextechGunblade', 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge']",,
328,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_BlueBattery2,TFT7_Augment_FirstAidKit2,6,"['TFT7_Karma', 3, 'TFT_Item_JeweledGauntlet', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_MadredsBloodrazor']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_RabadonsDeathcap', 'noItems']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_Redemption', 'noItems']",,,,
329,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_ItemGrabBag2,TFT7_Augment_RagewingTantrum,4,"['TFT7_Sett', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_SparringGloves', 'TFT_Item_InfinityEdge']","['TFT7_Senna', 3, 'TFT_Item_HextechGunblade', 'TFT_Item_SparringGloves', 'TFT_Item_GuinsoosRageblade']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_TitansResolve', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'TFT_Item_NeedlesslyLargeRod']","['TFT7_Hecarim', 2, 'TFT_Item_RedBuff', 'TFT_Item_BrambleVest', 'noItems']","['TFT7_Xayah', 1, 'noItems', 'noItems', 'noItems']",,
330,TFT7_Augment_RevelPartyTime,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_PortableForge,7,"['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TahmKench', 3, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GiantsBelt']","['TFT7_Jinx', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Corki', 1, 'TFT4_Item_OrnnMuramana', 'TFT_Item_InfinityEdge', 'TFT_Item_Quicksilver']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']",,,
