,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
3710,TFT6_Augment_CelestialBlessing2,TFT6_Augment_ItemGrabBag2,TFT6_Augment_TargetDummies,1,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Chalice', 'TFT_Item_RabadonsDeathcap']","['TFT7_Twitch', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_RedBuff', 'TFT_Item_BrambleVest', 'TFT_Item_LocketOfTheIronSolari']","['TFT7_Talon', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_UnstableConcoction', 'TFT_Item_InfinityEdge']","['TFT7_Xayah', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Ornn', 2, 'TFT_Item_TitansResolve', 'TFT_Item_NeedlesslyLargeRod', 'TFT_Item_RabadonsDeathcap']",,,,
3711,TFT6_Augment_ThreesCompany,TFT6_Augment_PortableForge,TFT6_Augment_WindfallPlusPlus,5,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SpearOfShojin']","['TFT7_Sylas', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_Redemption', 'TFT_Item_LastWhisper']","['TFT7_Illaoi', 3, 'TFT_Item_IonicSpark', 'TFT_Item_BrambleVest', 'TFT4_Item_OrnnAnimaVisage']",,,,
3712,TFT7_Augment_AxiomArc2,TFT7_Augment_TomeOfTraits2,TFT6_Augment_CelestialBlessing2,2,"['TFT7_Karma', 3, 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor']","['TFT7_Taric', 3, 'TFT_Item_SparringGloves', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'TFT7_Item_JadeEmblemItem', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT7_Item_JadeEmblemItem', 'TFT_Item_ZekesHerald', 'TFT_Item_Quicksilver']","['TFT7_Neeko', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_UnstableConcoction']","['TFT7_DragonGreen', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_TitansResolve']",,,,
3713,TFT6_Augment_ThreesCompany,TFT7_Augment_JadeTrait2,TFT7_Augment_ShimmerscaleTrait,3,"['TFT7_Sett', 2, 'TFT_Item_ChainVest', 'noItems', 'noItems']","['TFT7_Karma', 3, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_Morellonomicon', 'TFT_Item_UnstableConcoction']","['TFT7_Swain', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT7_Item_ShimmerscaleGamblersBlade_HR']","['TFT7_Volibear', 2, 'TFT_Item_TitansResolve', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 2, 'noItems', 'noItems', 'noItems']",,,
3714,TFT7_Augment_AstralIntercosmicGifts,TFT6_Augment_ItemGrabBag1,TFT6_Augment_TomeOfTraits1,2,"['TFT7_Vladimir', 3, 'TFT_Item_Quicksilver', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_IonicSpark', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Redemption']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_ZekesHerald', 'TFT7_Item_SwiftshotEmblemItem', 'TFT_Item_Zephyr']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_StatikkShiv']","['TFT7_Illaoi', 3, 'TFT_Item_DragonsClaw', 'TFT_Item_WarmogsArmor', 'TFT_Item_TitansResolve']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_AurelionSol', 2, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_ArchangelsStaff']",,,,
3715,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_GuardianEmblem,TFT6_Augment_PortableForge,8,"['TFT7_Karma', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Karma', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 1, 'noItems', 'noItems', 'noItems']",,,,,
3716,TFT7_Augment_MageTrait,TFT7_Augment_DragonHorde,TFT6_Augment_BlueBattery2,7,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT7_Item_MageEmblemItem', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_Illaoi', 2, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
3717,TFT6_Augment_JeweledLotus,TFT7_Augment_WarriorTrait,TFT6_Augment_SecondWind1,6,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'TFT_Item_UnstableConcoction', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_JeweledGauntlet']","['TFT7_Shen', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 2, 'TFT_Item_RabadonsDeathcap', 'noItems', 'noItems']","['TFT7_Talon', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_LastWhisper', 'TFT_Item_TitansResolve']",,,,
3718,TFT6_Augment_SecondWind2,TFT6_Augment_ItemGrabBag1,TFT6_Augment_ThrillOfTheHunt2,2,"['TFT7_Thresh', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_JeweledGauntlet', 'TFT_Item_SpearOfShojin']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_PowerGauntlet', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_RedBuff', 'TFT_Item_Redemption', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_GuardianAngel', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_FrozenHeart']",,,,
3719,TFT6_Augment_Ascension,TFT7_Augment_UrfsGrabBag2,noAugments,7,"['TFT7_Sett', 1, 'TFT_Item_NeedlesslyLargeRod', 'noItems', 'noItems']",,,,,,,,,,,
3720,TFT6_Augment_CyberneticImplants2,TFT6_Augment_Electrocharge3,TFT7_Augment_GuardianHeroicPresence,3,"['TFT7_Leona', 3, 'TFT_Item_RedBuff', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_TitansResolve']","['TFT7_Thresh', 2, 'TFT_Item_NegatronCloak', 'noItems', 'noItems']","['TFT7_Braum', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_TitanicHydra', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_RabadonsDeathcap', 'TFT7_Item_ShimmerscaleGoldmancersStaff_HR']","['TFT7_Yasuo', 1, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_ZekesHerald', 'TFT_Item_Quicksilver']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,
3721,TFT7_Augment_RevelPartyFavorsHR,TFT7_Augment_BestFriends1,TFT7_Augment_RevelTrait,1,"['TFT7_TahmKench', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest']","['TFT7_Jinx', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SpearOfShojin', 'TFT_Item_LastWhisper']","['TFT7_Tristana', 2, 'TFT7_Item_MysticEmblemItem', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_GuardianAngel', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_GuinsoosRageblade']","['TFT7_DragonPurple', 2, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GargoyleStoneplate']","['TFT7_Sona', 2, 'TFT_Item_RecurveBow', 'noItems', 'noItems']","['TFT7_Pyke', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
3722,TFT7_Augment_GuildEmblem,TFT7_Augment_CursedCrown,TFT6_Augment_CyberneticShell2,4,"['TFT7_Vladimir', 2, 'TFT7_Item_GuildEmblemItem', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff', 'TFT_Item_FrozenHeart']","['TFT7_Sona', 2, 'TFT7_Item_MageEmblemItem', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SpearOfShojin']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
3723,TFT6_Augment_TrueTwos,TFT6_Augment_Diversify1,TFT6_Augment_ItemGrabBag1,6,"['TFT7_Sejuani', 2, 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_Kayn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_ArchangelsStaff', 'TFT_Item_InfinityEdge']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 1, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_Xayah', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']",,,,
3724,TFT7_Augment_Preparation2HR,TFT6_Augment_LudensEcho1,TFT6_Augment_Meditation1,1,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor']","['TFT7_Ornn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_ZekesHerald', 'TFT_Item_RapidFireCannon']","['TFT7_Zoe', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_Morellonomicon', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_LastWhisper', 'TFT_Item_SparringGloves', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_AurelionSol', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
3725,TFT6_Augment_FirstAidKit,TFT6_Augment_TradeSectorPlus,TFT7_Augment_DragonmancerEmblem,8,"['TFT7_Sett', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_BFSword', 'noItems']","['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT7_Item_RagewingEmblemItem', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor', 'TFT7_Item_DragonmancerEmblemItem']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 1, 'noItems', 'noItems', 'noItems']",,,,,
3726,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_FirstAidKit,TFT7_Augment_SwiftshotEmblem,6,"['TFT7_Sett', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_WarmogsArmor', 'TFT_Item_InfinityEdge']","['TFT7_Senna', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT7_Item_SwiftshotEmblemItem', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_PowerGauntlet']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_ChainVest', 'TFT_Item_IonicSpark']","['TFT7_Xayah', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuardianAngel', 'TFT_Item_GuinsoosRageblade']",,,,
3727,TFT7_Augment_RagewingTantrum,TFT6_Augment_CelestialBlessing2,TFT7_Augment_GuardianEmblem,8,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Leona', 2, 'TFT_Item_BrambleVest', 'TFT7_Item_RagewingEmblemItem', 'noItems']","['TFT7_Taric', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_SparringGloves', 'TFT_Item_Quicksilver']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_NegatronCloak']","['TFT7_Shyvana', 1, 'TFT_Item_LastWhisper', 'TFT_Item_GargoyleStoneplate', 'TFT7_Item_GuardianEmblemItem']",,,,,,
3728,TFT7_Augment_MageConferenceHR,TFT7_Augment_CavalierDevastatingCharge,TFT6_Augment_Meditation2,4,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_RunaansHurricane', 'TFT_Item_StatikkShiv', 'TFT_Item_RecurveBow']","['TFT7_Lillia', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge', 'TFT_Item_SpearOfShojin']","['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_IonicSpark', 'TFT_Item_GargoyleStoneplate']","['TFT7_Illaoi', 2, 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff', 'TFT_Item_FrozenHeart']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_UnstableConcoction', 'noItems']",,,
3729,TFT7_Augment_EvokerTrait,TFT7_Augment_Preparation1HR,TFT6_Augment_BlueBattery2,5,"['TFT7_Vladimir', 3, 'TFT_Item_PowerGauntlet', 'TFT_Item_Shroud', 'TFT_Item_Bloodthirster']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'TFT_Item_DragonsClaw', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_TearOfTheGoddess', 'TFT_Item_RabadonsDeathcap']","['TFT7_Sylas', 2, 'TFT_Item_BrambleVest', 'TFT_Item_WarmogsArmor', 'TFT_Item_Morellonomicon']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
3730,TFT7_Augment_RagewingScorch,TFT6_Augment_PandorasItems,TFT6_Augment_JeweledLotus,1,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 1, 'TFT7_Item_RagewingEmblemItem', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_RedBuff', 'TFT_Item_Redemption', 'TFT_Item_WarmogsArmor']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_LastWhisper', 'TFT_Item_Quicksilver']","['TFT7_Shyvana', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_BrambleVest', 'TFT_Item_Morellonomicon']",,,,
3731,TFT7_Augment_MirageTrait,TFT7_Augment_WarriorTiamat,TFT6_Augment_Ascension,6,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']","['TFT7_Nunu', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Swain', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_GuardianAngel', 'TFT_Item_SeraphsEmbrace']",,,,,
3732,TFT7_Augment_PandorasBench,TFT7_Augment_CavalierEmblem,TFT7_Augment_CavalierDevastatingCharge,2,"['TFT7_Vladimir', 3, 'TFT_Item_SeraphsEmbrace', 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_UnstableConcoction']","['TFT7_Skarner', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_TitanicHydra', 'TFT_Item_Bloodthirster']","['TFT7_Ryze', 3, 'TFT_Item_HextechGunblade', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_SpearOfShojin']","['TFT7_Sylas', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_Chalice', 'TFT_Item_GargoyleStoneplate']","['TFT7_Talon', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_MadredsBloodrazor', 'noItems']",,,
3733,TFT7_Augment_MirageEmblem,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_CyberneticShell1,3,"['TFT7_Aatrox', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Leona', 3, 'TFT_Item_BrambleVest', 'TFT_Item_TitansResolve', 'TFT_Item_IonicSpark']","['TFT7_Yone', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_UnstableConcoction', 'noItems']","['TFT7_Nunu', 2, 'TFT7_Item_BruiserEmblemItem', 'TFT_Item_GiantsBelt', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 1, 'TFT7_Item_MirageEmblemItem', 'TFT_Item_StatikkShiv', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_ArchangelsStaff', 'TFT7_Item_WarriorEmblemItem', 'TFT_Item_InfinityEdge']","['TFT7_Yasuo', 1, 'TFT_Item_NegatronCloak', 'TFT_Item_Quicksilver', 'noItems']",,,,
3734,TFT7_Augment_JadeTrait,TFT6_Augment_Featherweights2,TFT6_Augment_RadiantRelics,7,"['TFT7_Ezreal', 3, 'TFT5_Item_RabadonsDeathcapRadiant', 'TFT_Item_ArchangelsStaff', 'TFT_Item_UnstableConcoction']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_JeweledGauntlet', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_TitansResolve', 'TFT_Item_RedBuff', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_AoShin', 1, 'noItems', 'noItems', 'noItems']",,,,
3735,TFT6_Augment_CelestialBlessing1,TFT6_Augment_LudensEcho1,TFT7_Augment_MageEmblem,6,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_SpearOfShojin']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Yasuo', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_Bloodthirster', 'TFT_Item_HextechGunblade']",,,,
3736,TFT7_Augment_BruiserPersonalTrainerHR,TFT7_Augment_BruiserTrait,TFT7_Augment_RevelPartyFavorsHR,3,"['TFT7_Heimerdinger', 3, 'TFT_Item_Morellonomicon', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_TahmKench', 3, 'TFT_Item_FrozenHeart', 'TFT_Item_DragonsClaw', 'TFT_Item_GargoyleStoneplate']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_Redemption', 'TFT_Item_Redemption', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_Chalice', 'TFT_Item_SeraphsEmbrace', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_SeraphsEmbrace', 'TFT7_Item_MageEmblemItem']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
3737,TFT7_Augment_DragonmancerInspire,TFT7_Augment_DragonmancerEmblem,TFT7_Augment_ShimmerscaleSpending,8,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster']","['TFT7_DragonGold', 1, 'TFT7_Item_ShimmerscaleDiamondHands', 'noItems', 'noItems']",,,,,,
3738,TFT6_Augment_TrueTwos,TFT7_Augment_AxiomArc2,TFT6_Augment_PortableForge,3,"['TFT7_Vladimir', 3, 'TFT_Item_Bloodthirster', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_Nidalee', 3, 'TFT4_Item_OrnnTheCollector', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_RecurveBow']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_SpearOfShojin', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge']","['TFT7_Illaoi', 3, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'TFT_Item_MadredsBloodrazor', 'noItems', 'noItems']","['TFT7_AurelionSol', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_ArchangelsStaff', 'TFT_Item_NeedlesslyLargeRod']",,,,
3739,TFT7_Augment_GuardianEmblem,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_GuardianHeroicPresence,1,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'TFT_Item_Deathblade', 'TFT7_Item_ShimmerscaleGamblersBlade', 'noItems']","['TFT7_Tristana', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RunaansHurricane', 'TFT_Item_RunaansHurricane']","['TFT7_Braum', 3, 'TFT_Item_RedBuff', 'TFT_Item_Redemption', 'TFT_Item_GargoyleStoneplate']","['TFT7_Lulu', 2, 'TFT7_Item_GuardianEmblemItem', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_RabadonsDeathcap']","['TFT7_Corki', 2, 'TFT_Item_ThiefsGloves', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
